"CRASH_CRN","CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","HOUR_OF_DAY","LOCATION_TYPE","MAX_SEVERITY_LEVEL","LONGITUDE","LATITUDE","SPEED_LIMIT","severity","carLane","bikeLane","streetLength","car.reverse","bike.reverse","foot"
2012055034,2012,6,7,13,99,4,-79.99700165,40.59209824,25,"slight",0,5,111.394508362,0,5,1
2012058217,2012,6,6,17,0,8,-80.01820374,40.46390152,25,"unknown",1,2,245.41317749,1,2,1
2012058284,2012,6,2,16,0,4,-79.9910965,40.40879822,25,"slight",0,5,993.741943359,0,5,1
2012058402,2012,6,1,17,0,2,-79.82730103,40.37599945,35,"serious",2,2,1647.33813477,2,2,1
2012058883,2012,5,5,20,0,3,-80.11630249,40.41159821,40,"serious",0,5,993.741943359,0,5,1
2012059482,2012,6,5,10,0,8,-79.95249939,40.46609879,25,"unknown",0,5,111.394508362,0,5,1
2012059667,2012,6,5,19,0,4,-79.93049622,40.45119858,25,"slight",1,2,664.280395508,1,2,1
2012061940,2012,6,5,7,7,4,-79.9312973,40.45809937,25,"slight",1,2,664.280395508,1,2,1
2012062832,2012,6,4,99,0,3,-79.959198,40.49980164,25,"serious",0,5,111.394508362,0,5,1
2012063649,2012,6,3,22,0,8,-79.93080139,40.45610046,25,"unknown",1,2,664.280395508,1,2,1
2012065758,2012,7,1,23,0,4,-80.06500244,40.4754982,35,"slight",1,2,245.41317749,1,2,1
2012066379,2012,7,5,13,0,8,-79.97290039,40.43780136,25,"unknown",0,5,993.741943359,0,5,1
2012066890,2012,7,5,18,0,3,-79.86489868,40.49200058,25,"serious",2,2,1647.33813477,2,2,1
2012067585,2012,7,7,2,0,3,-79.97889709,40.42860031,25,"serious",0,5,993.741943359,0,5,1
2012067898,2012,7,6,12,0,3,-80.20290375,40.50880051,35,"serious",1,2,245.41317749,1,2,1
2012068960,2012,7,4,17,0,8,-80.19110107,40.52149963,25,"unknown",1,2,245.41317749,1,2,1
2012069273,2012,7,5,11,7,4,-79.98110199,40.38679886,25,"slight",0,5,993.741943359,0,5,1
2012070574,2012,7,7,20,0,4,-79.98320007,40.29069901,25,"slight",0,5,993.741943359,0,5,1
2012071218,2012,7,4,17,0,8,-79.94750214,40.4538002,25,"unknown",0,5,111.394508362,0,5,1
2012071565,2012,7,3,9,0,3,-80.22229767,40.51340103,35,"serious",1,2,245.41317749,1,2,1
2012072353,2012,7,2,99,0,3,-79.96299744,40.48740005,25,"serious",0,5,111.394508362,0,5,1
2012072657,2012,7,1,21,0,8,-80.00499725,40.4095993,25,"unknown",0,5,993.741943359,0,5,1
2012073350,2012,7,4,5,0,1,-79.89769745,40.44800186,35,"fatal",2,2,1647.33813477,2,2,1
2012074674,2012,7,7,16,0,4,-79.75150299,40.60639954,15,"slight",2,2,1647.33813477,2,2,1
2012075486,2012,7,2,99,0,4,-79.96360016,40.52679825,30,"slight",0,5,111.394508362,0,5,1
2012075870,2012,7,5,14,0,4,-79.91239929,40.45399857,35,"slight",2,2,1647.33813477,2,2,1
2012075901,2012,8,4,11,0,4,-79.88680267,40.42340088,25,"slight",2,2,1647.33813477,2,2,1
2012078079,2012,8,4,8,0,8,-80.01850128,40.40610123,35,"unknown",0,5,993.741943359,0,5,1
2012078763,2012,8,4,17,0,2,-79.81330109,40.49980164,30,"serious",2,2,1647.33813477,2,2,1
2012078812,2012,8,4,17,0,8,-80.03099823,40.39199829,20,"unknown",0,5,993.741943359,0,5,1
2012079574,2012,8,7,17,0,3,-79.88899994,40.32600021,25,"serious",0,5,662.396118164,0,5,1
2012079858,2012,8,1,20,0,4,-80.20649719,40.44110107,35,"slight",0,5,993.741943359,0,5,1
2012080201,2012,8,2,19,0,4,-79.81700134,40.37770081,55,"slight",2,2,1647.33813477,2,2,1
2012084608,2012,8,6,8,0,4,-79.99120331,40.44649887,25,"slight",1,2,245.41317749,1,2,1
2012084612,2012,8,1,14,0,4,-80.01329803,40.45660019,,"slight",1,2,245.41317749,1,2,1
2012086258,2012,8,5,11,0,3,-80.00260162,40.45619965,35,"serious",1,2,245.41317749,1,2,1
2012086408,2012,8,5,20,0,8,-79.9131012,40.43799973,25,"unknown",2,2,1647.33813477,2,2,1
2012086583,2012,8,6,10,0,4,-79.9858017,40.44990158,25,"slight",1,2,245.41317749,1,2,1
2012086744,2012,8,6,20,0,4,-79.98339844,40.42879868,25,"slight",0,5,993.741943359,0,5,1
2012090505,2012,9,4,8,0,0,-79.95659637,40.46910095,25,"slight",0,5,111.394508362,0,5,1
2012090548,2012,9,4,16,0,8,-79.95269775,40.44179916,25,"unknown",1,2,245.41317749,1,2,1
2012090889,2012,9,5,15,0,8,-79.99759674,40.43009949,25,"unknown",0,5,993.741943359,0,5,1
2012090909,2012,9,5,17,0,4,-79.94139862,40.45759964,25,"slight",0,5,111.394508362,0,5,1
2012091271,2012,9,6,16,0,4,-80.07369995,40.47449875,25,"slight",1,2,245.41317749,1,2,1
2012093411,2012,9,4,22,0,8,-79.98410034,40.36380005,40,"unknown",0,5,993.741943359,0,5,1
2012093862,2012,9,6,18,0,8,-79.84200287,40.33140182,25,"unknown",2,2,1647.33813477,2,2,1
2012094058,2012,9,7,17,7,3,-80.0059967,40.60520172,25,"serious",0,5,111.394508362,0,5,1
2012095144,2012,9,3,20,0,4,-79.9131012,40.43799973,25,"slight",2,2,1647.33813477,2,2,1
2012095749,2012,9,4,18,0,3,-79.91739655,40.45740128,55,"serious",1,2,664.280395508,1,2,1
2012097182,2012,10,2,11,0,3,-79.97070313,40.43709946,25,"serious",0,5,993.741943359,0,5,1
2012098123,2012,10,4,11,0,8,-80.0007019,40.43709946,25,"unknown",0,5,993.741943359,0,5,1
2012098737,2012,10,4,19,0,4,-80.0007019,40.44889832,45,"slight",1,2,245.41317749,1,2,1
2012100563,2012,10,3,13,0,8,-79.998703,40.43719864,25,"unknown",0,5,993.741943359,0,5,1
2012100926,2012,10,3,14,0,4,-79.94670105,40.45449829,55,"slight",0,5,111.394508362,0,5,1
2012101848,2012,10,6,13,0,4,-80.01519775,40.36619949,35,"slight",0,5,993.741943359,0,5,1
2012102171,2012,10,7,19,0,8,-79.95040131,40.46459961,25,"unknown",0,5,111.394508362,0,5,1
2012103184,2012,10,3,16,0,4,-79.92310333,40.43980026,25,"slight",1,2,909.977172852,1,2,1
2012104265,2012,10,5,17,0,4,-80.0664978,40.3689003,25,"slight",0,5,993.741943359,0,5,1
2012107102,2012,7,3,22,0,1,-79.89279938,40.44630051,25,"fatal",2,2,1647.33813477,2,2,1
2012107351,2012,10,7,1,0,3,-79.96109772,40.46220016,35,"serious",0,5,111.394508362,0,5,1
2012107354,2012,10,7,2,3,8,-79.96710205,40.46160126,25,"unknown",0,5,111.394508362,0,5,1
2012111700,2012,11,4,17,0,8,-79.93260193,40.45769882,25,"unknown",1,2,664.280395508,1,2,1
2012113233,2012,11,1,20,0,8,-80.0530014,40.46419907,35,"unknown",1,2,245.41317749,1,2,1
2012113846,2012,11,3,13,0,4,-79.9260025,40.44400024,25,"slight",1,2,664.280395508,1,2,1
2012114579,2012,11,4,19,0,3,-79.95559692,40.44630051,25,"serious",1,2,245.41317749,1,2,1
2012115242,2012,11,7,13,0,8,-79.72609711,40.50130081,25,"unknown",2,2,1647.33813477,2,2,1
2012120699,2012,11,6,18,0,3,-79.96369934,40.46979904,45,"serious",0,5,111.394508362,0,5,1
2012125729,2012,12,4,16,0,3,-79.94860077,40.44440079,25,"serious",1,2,245.41317749,1,2,1
2012128851,2012,12,5,17,0,2,-79.95130157,40.46530151,25,"serious",0,5,111.394508362,0,5,1
2013011909,2012,7,1,12,0,8,-79.85939789,40.49459839,25,"unknown",2,2,1647.33813477,2,2,1
2013001581,2013,1,4,20,3,4,-80.05539703,40.47600174,35,"slight",1,2,245.41317749,1,2,1
2013005387,2013,1,2,18,0,8,-79.92379761,40.46369934,55,"unknown",1,2,664.280395508,1,2,1
2013005620,2013,1,2,22,0,4,-79.94470215,40.41130066,25,"slight",0,5,993.741943359,0,5,1
2013006932,2013,1,1,18,0,8,-80.03520203,40.3429985,25,"unknown",0,5,993.741943359,0,5,1
2013010061,2013,1,7,13,0,3,-79.99359894,40.3893013,25,"serious",0,5,993.741943359,0,5,1
2013019808,2013,2,5,21,0,4,-79.94249725,40.44739914,25,"slight",0,5,111.394508362,0,5,1
2013020277,2013,2,7,2,0,3,-79.98529816,40.42879868,25,"serious",0,5,993.741943359,0,5,1
2013020720,2013,2,1,18,0,3,-79.99610138,40.43830109,25,"serious",0,5,993.741943359,0,5,1
2013020747,2013,2,1,21,0,4,-79.93409729,40.4571991,25,"slight",1,2,664.280395508,1,2,1
2013026863,2013,3,4,11,0,8,-79.99659729,40.44329834,25,"unknown",1,2,245.41317749,1,2,1
2013027472,2013,3,5,22,0,8,-79.95549774,40.41109848,55,"unknown",0,5,993.741943359,0,5,1
2013031547,2013,3,3,11,0,4,-79.93890381,40.4477005,25,"slight",1,2,28.911233902,1,2,1
2013031778,2013,3,3,19,0,3,-79.92769623,40.43799973,25,"serious",1,2,523.535827637,1,2,1
2013034898,2013,3,5,6,0,8,-79.82679749,40.34000015,25,"unknown",2,2,1647.33813477,2,2,1
2013036859,2013,4,3,17,0,8,-79.76750183,40.48460007,25,"unknown",2,2,1647.33813477,2,2,1
2013039060,2013,4,7,1,0,4,-79.95089722,40.46269989,25,"slight",0,5,111.394508362,0,5,1
2013042857,2013,4,2,17,0,2,-79.90139771,40.44589996,25,"serious",2,2,1647.33813477,2,2,1
2013044010,2013,4,4,17,0,8,-79.99089813,40.43930054,25,"unknown",0,5,993.741943359,0,5,1
2013044427,2013,4,7,11,0,4,-79.96649933,40.43920135,25,"slight",0,5,993.741943359,0,5,1
2013045332,2013,4,3,13,0,8,-79.94219971,40.44049835,20,"unknown",1,2,7.9903717041,1,2,1
2013046748,2013,5,7,16,0,3,-79.99359894,40.3893013,25,"serious",0,5,993.741943359,0,5,1
2013051621,2013,5,5,17,7,4,-79.88420105,40.43399811,25,"slight",2,2,1647.33813477,2,2,1
2013052204,2013,5,3,8,0,4,-79.94529724,40.45489883,55,"slight",0,5,111.394508362,0,5,1
2013052918,2013,5,6,17,0,4,-79.92459869,40.4620018,25,"slight",1,2,664.280395508,1,2,1
2013053152,2013,5,5,17,0,8,-80.00499725,40.44919968,25,"unknown",1,2,245.41317749,1,2,1
2013056929,2013,6,2,16,0,4,-79.99810028,40.44290161,25,"slight",1,2,245.41317749,1,2,1
2013058375,2013,6,7,18,7,8,-80.16320038,40.51819992,45,"unknown",1,2,245.41317749,1,2,1
2013059485,2013,6,2,13,0,8,-80.01490021,40.45489883,25,"unknown",1,2,245.41317749,1,2,1
2013059748,2013,6,2,0,0,3,-79.94730377,40.44710159,25,"serious",0,5,111.394508362,0,5,1
2013060244,2013,6,3,13,0,4,-79.77670288,40.4375,35,"slight",2,2,1647.33813477,2,2,1
2013060265,2013,6,3,13,0,4,-79.84580231,40.37350082,25,"slight",2,2,1647.33813477,2,2,1
2013060686,2013,6,4,6,0,3,-79.90470123,40.54610062,45,"serious",1,2,664.280395508,1,2,1
2013060930,2013,6,6,15,0,4,-80.00499725,40.44919968,35,"slight",1,2,245.41317749,1,2,1
2013061125,2013,6,6,19,0,8,-79.9858017,40.45100021,25,"unknown",1,2,245.41317749,1,2,1
2013061544,2013,6,1,22,0,3,-79.92970276,40.44979858,25,"serious",1,2,664.280395508,1,2,1
2013062878,2013,6,4,21,0,3,-79.88800049,40.28450012,25,"serious",0,5,662.396118164,0,5,1
2013063363,2013,6,4,14,7,3,-79.89420319,40.48699951,35,"serious",2,2,1647.33813477,2,2,1
2013064011,2013,6,1,18,0,8,-79.98829651,40.38819885,25,"unknown",0,5,993.741943359,0,5,1
2013064612,2013,6,3,12,0,8,-79.9552002,40.46559906,25,"unknown",0,5,111.394508362,0,5,1
2013064949,2013,6,4,10,0,4,-80.07260132,40.4844017,35,"slight",1,2,245.41317749,1,2,1
2013065081,2013,6,4,19,0,4,-79.9641037,40.46699905,25,"slight",0,5,111.394508362,0,5,1
2013066220,2013,6,5,14,0,3,-80.00589752,40.35839844,25,"serious",0,5,993.741943359,0,5,1
2013067099,2013,7,2,19,0,3,-80.00240326,40.42179871,25,"serious",0,5,993.741943359,0,5,1
2013067548,2013,7,3,16,0,4,-79.84929657,40.49069977,45,"slight",2,2,1647.33813477,2,2,1
2013067971,2013,7,3,8,0,2,-80.08760071,40.40829849,35,"serious",0,5,993.741943359,0,5,1
2013069807,2013,7,4,19,0,3,-79.99610138,40.45759964,25,"serious",1,2,245.41317749,1,2,1
2013070579,2013,7,6,17,0,4,-80.01629639,40.34199905,35,"slight",0,5,993.741943359,0,5,1
2013070760,2013,7,6,3,0,3,-79.95729828,40.44509888,25,"serious",1,2,245.41317749,1,2,1
2013071013,2013,7,6,16,0,1,-79.93640137,40.37929916,25,"fatal",0,5,993.741943359,0,5,1
2013071745,2013,7,2,13,0,3,-79.99819946,40.44079971,25,"serious",0,5,993.741943359,0,5,1
2013072409,2013,7,3,18,0,8,-79.92690277,40.46210098,25,"unknown",1,2,664.280395508,1,2,1
2013072743,2013,7,4,19,0,3,-79.94999695,40.46210098,25,"serious",0,5,111.394508362,0,5,1
2013072748,2013,7,4,21,0,8,-80.08249664,40.41009903,35,"unknown",0,5,993.741943359,0,5,1
2013072922,2013,7,5,15,0,3,-79.95860291,40.44839859,25,"serious",1,2,245.41317749,1,2,1
2013072926,2013,7,5,16,0,4,-79.91529846,40.45360184,25,"slight",1,2,664.280395508,1,2,1
2013073032,2013,7,5,21,0,8,-79.99539948,40.45769882,25,"unknown",1,2,245.41317749,1,2,1
2013073488,2013,7,4,19,0,4,-79.93840027,40.40100098,25,"slight",0,5,993.741943359,0,5,1
2013073588,2013,7,6,8,0,4,-79.95220184,40.4822998,25,"slight",0,5,111.394508362,0,5,1
2013073656,2013,7,1,15,0,4,-80.09580231,40.39630127,25,"slight",0,5,993.741943359,0,5,1
2013076254,2013,7,2,16,0,8,-79.97399902,40.4408989,25,"unknown",1,2,245.41317749,1,2,1
2013077813,2013,8,6,8,0,3,-79.95159912,40.44229889,25,"serious",1,2,245.41317749,1,2,1
2013078041,2013,8,6,20,0,4,-79.91750336,40.46340179,35,"slight",1,2,664.280395508,1,2,1
2013081157,2013,8,2,12,0,8,-80.08370209,40.41120148,25,"unknown",0,5,993.741943359,0,5,1
2013082210,2013,8,4,7,0,3,-80.01450348,40.45399857,25,"serious",1,2,245.41317749,1,2,1
2013082976,2013,8,1,14,0,8,-79.91230011,40.40589905,25,"unknown",0,5,662.396118164,0,5,1
2013084187,2013,8,4,17,0,3,-79.9285965,40.42779922,35,"serious",0,5,662.396118164,0,5,1
2013085422,2013,8,2,8,0,3,-79.94249725,40.44739914,35,"serious",0,5,111.394508362,0,5,1
2013085594,2013,8,2,19,0,3,-80.02739716,40.43899918,25,"serious",0,5,993.741943359,0,5,1
2013085627,2013,8,6,10,0,4,-79.99810028,40.39619827,25,"slight",0,5,993.741943359,0,5,1
2013086086,2013,7,7,17,0,1,-80.19000244,40.53099823,45,"fatal",1,2,245.41317749,1,2,1
2013086993,2013,8,7,14,0,4,-80.18939972,40.4878006,30,"slight",1,2,245.41317749,1,2,1
2013087087,2013,8,5,19,0,8,-80.06860352,40.45289993,25,"unknown",1,2,245.41317749,1,2,1
2013087090,2013,8,5,20,0,4,-80.08480072,40.40810013,25,"slight",0,5,993.741943359,0,5,1
2013087255,2013,8,6,15,0,4,-79.95089722,40.43989944,25,"slight",1,2,245.41317749,1,2,1
2013087423,2013,8,7,0,0,4,-79.99690247,40.43939972,25,"slight",0,5,993.741943359,0,5,1
2013090450,2013,9,3,16,0,3,-79.89420319,40.40829849,35,"serious",2,2,1647.33813477,2,2,1
2013091586,2013,9,6,16,0,3,-80.01429749,40.4659996,25,"serious",1,2,245.41317749,1,2,1
2013092946,2013,9,4,7,0,8,-79.94779968,40.46289825,25,"unknown",0,5,111.394508362,0,5,1
2013094413,2013,9,3,18,0,8,-79.91950226,40.43909836,25,"unknown",2,2,1647.33813477,2,2,1
2013095603,2013,9,4,15,0,4,-79.88439941,40.28929901,25,"slight",0,5,662.396118164,0,5,1
2013096926,2013,9,1,14,0,4,-79.915802,40.45980072,25,"slight",1,2,664.280395508,1,2,1
2013097087,2013,9,6,6,0,3,-79.94200134,40.45589828,35,"serious",0,5,111.394508362,0,5,1
2013099229,2013,10,7,13,7,4,-79.76999664,40.4375,35,"slight",2,2,1647.33813477,2,2,1
2013099249,2013,10,7,99,0,8,-79.96209717,40.52470016,25,"unknown",0,5,111.394508362,0,5,1
2013099833,2013,10,2,17,0,4,-80.01750183,40.44680023,25,"slight",1,2,245.41317749,1,2,1
2013102757,2013,10,2,19,0,4,-80.00160217,40.43099976,25,"slight",0,5,993.741943359,0,5,1
2013104328,2013,10,6,9,0,4,-79.92970276,40.48260117,20,"slight",1,2,664.280395508,1,2,1
2013110279,2013,11,2,8,0,8,-79.97290039,40.45869827,25,"unknown",1,2,245.41317749,1,2,1
2013113754,2013,11,2,12,0,4,-80.04389954,40.39070129,25,"slight",0,5,993.741943359,0,5,1
2013115617,2013,11,6,14,0,8,-79.95739746,40.43809891,25,"unknown",0,5,993.741943359,0,5,1
2013115634,2013,11,6,12,0,4,-79.91999817,40.46500015,35,"slight",1,2,664.280395508,1,2,1
2013122437,2013,12,4,13,0,3,-79.95780182,40.46519852,25,"serious",0,5,111.394508362,0,5,1
2013132441,2013,12,3,16,0,4,-79.79170227,40.43149948,25,"slight",2,2,1647.33813477,2,2,1
2014004460,2014,1,6,18,0,4,-79.91449738,40.46530151,25,"slight",1,2,664.280395508,1,2,1
2014016899,2014,1,5,16,0,4,-79.99690247,40.44279861,25,"slight",1,2,245.41317749,1,2,1
2014019014,2014,2,4,11,0,8,-79.92980194,40.42179871,25,"unknown",0,5,662.396118164,0,5,1
2014022877,2014,2,6,17,0,4,-79.95459747,40.43460083,25,"slight",0,5,993.741943359,0,5,1
2014028876,2014,3,3,17,0,8,-79.70639801,40.48410034,,"unknown",2,2,1647.33813477,2,2,1
2014031684,2014,3,3,17,0,8,-80.03479767,40.4408989,55,"unknown",0,5,993.741943359,0,5,1
2014036769,2014,4,5,8,0,4,-79.9464035,40.43870163,25,"slight",2,2,232.316360474,2,2,1
2014038272,2014,4,2,17,0,4,-79.95580292,40.44129944,25,"slight",1,2,245.41317749,1,2,1
2014040744,2014,4,2,18,0,4,-79.85350037,40.37210083,15,"slight",2,2,1647.33813477,2,2,1
2014041326,2014,4,7,14,0,8,-80.0161972,40.32529831,25,"unknown",0,5,993.741943359,0,5,1
2014042379,2014,4,3,19,0,8,-79.98719788,40.44850159,25,"unknown",1,2,245.41317749,1,2,1
2014043498,2014,4,6,18,0,8,-79.92459869,40.4620018,25,"unknown",1,2,664.280395508,1,2,1
2014043538,2014,4,7,0,0,8,-79.81220245,40.30410004,35,"unknown",2,2,1647.33813477,2,2,1
2014043716,2014,4,5,18,0,4,-79.90299988,40.40060043,,"slight",1,2,523.535827637,1,2,1
2014044192,2014,4,2,18,0,8,-79.90820313,40.46220016,25,"unknown",2,2,1647.33813477,2,2,1
2014046004,2014,5,1,15,0,4,-80.06169891,40.45600128,25,"slight",1,2,245.41317749,1,2,1
2014047289,2014,5,5,9,0,8,-79.92120361,40.42919922,25,"unknown",1,2,523.535827637,1,2,1
2014048373,2014,5,2,19,0,8,-80.05549622,40.45859909,25,"unknown",1,2,245.41317749,1,2,1
2014049436,2014,5,5,17,0,4,-79.91300201,40.44979858,25,"slight",2,2,1647.33813477,2,2,1
2014052667,2014,5,7,13,0,3,-80.00769806,40.45880127,25,"serious",1,2,245.41317749,1,2,1
2014052747,2014,5,7,19,0,4,-79.88729858,40.47069931,25,"slight",2,2,1647.33813477,2,2,1
2014053112,2014,5,1,13,0,8,-79.92430115,40.46020126,55,"unknown",1,2,664.280395508,1,2,1
2014054082,2014,5,4,13,0,3,-79.99639893,40.30659866,25,"serious",0,5,993.741943359,0,5,1
2014054108,2014,5,7,16,0,3,-80.02249908,40.4762001,25,"serious",1,2,245.41317749,1,2,1
2014055126,2014,5,7,18,0,4,-79.84770203,40.36959839,25,"slight",2,2,1647.33813477,2,2,1
2014055156,2014,5,5,20,0,8,-79.91010284,40.44879913,25,"unknown",2,2,1647.33813477,2,2,1
2014057777,2014,6,2,16,0,3,-79.93930054,40.41479874,25,"serious",0,5,993.741943359,0,5,1
2014058538,2014,6,4,16,0,8,-80.05519867,40.45240021,25,"unknown",1,2,245.41317749,1,2,1
2014059635,2014,6,7,13,0,3,-80.18859863,40.52590179,20,"serious",1,2,245.41317749,1,2,1
2014059837,2014,6,5,21,0,4,-79.98860168,40.4137001,25,"slight",0,5,993.741943359,0,5,1
2014059913,2014,6,4,13,99,4,-80.01779938,40.44800186,,"slight",1,2,245.41317749,1,2,1
2014060230,2014,6,1,19,0,4,-79.94400024,40.40980148,25,"slight",0,5,993.741943359,0,5,1
2014061573,2014,6,5,16,0,4,-79.96669769,40.43650055,25,"slight",0,5,993.741943359,0,5,1
2014062093,2014,6,6,16,0,4,-80.0345993,40.52230072,30,"slight",0,5,111.394508362,0,5,1
2014062216,2014,6,7,21,0,4,-79.89520264,40.44710159,25,"slight",2,2,1647.33813477,2,2,1
2014062983,2014,6,3,9,0,4,-79.80999756,40.48099899,35,"slight",2,2,1647.33813477,2,2,1
2014064453,2014,6,1,14,0,8,-79.96399689,40.46720123,25,"unknown",0,5,111.394508362,0,5,1
2014065808,2014,7,4,23,7,3,-80.22769928,40.44380188,25,"serious",0,5,993.741943359,0,5,1
2014066146,2014,7,5,23,0,8,-79.98819733,40.41669846,25,"unknown",0,5,993.741943359,0,5,1
2014066358,2014,7,6,23,0,8,-79.93730164,40.44779968,25,"unknown",1,2,56.6059608459,1,2,1
2014066639,2014,6,1,14,8,4,-80.00109863,40.43650055,25,"slight",0,5,993.741943359,0,5,1
2014066777,2014,7,6,13,0,3,-79.89170074,40.42559814,25,"serious",2,2,1647.33813477,2,2,1
2014067134,2014,7,3,11,0,8,-79.91639709,40.5082016,35,"unknown",1,2,664.280395508,1,2,1
2014068562,2014,7,5,21,0,4,-79.9131012,40.43799973,25,"slight",2,2,1647.33813477,2,2,1
2014068892,2014,7,3,15,0,4,-79.80619812,40.38349915,25,"slight",2,2,1647.33813477,2,2,1
2014070002,2014,7,3,99,0,2,-79.96330261,40.49409866,35,"serious",0,5,111.394508362,0,5,1
2014070409,2014,7,4,20,0,3,-80.03160095,40.52099991,25,"serious",0,5,111.394508362,0,5,1
2014071588,2014,7,2,8,7,4,-79.96769714,40.4612999,25,"slight",0,5,111.394508362,0,5,1
2014071603,2014,7,6,14,0,3,-79.91560364,40.46509933,25,"serious",1,2,664.280395508,1,2,1
2014072296,2014,7,2,17,0,8,-80.08149719,40.3885994,25,"unknown",0,5,993.741943359,0,5,1
